School,School_Code,Professor_Name,Title,Department,Profile_URL,RMP_URL,Research_Areas,Tags
Erik Jonsson School of Engineering and Computer Science,ECS,Leonidas Bleris,Professor,Bioengineering,https://profiles.utdallas.edu/bleris,https://www.ratemyprofessors.com/search/professors/1273?q=Leonidas%20Bleris,,Bioengineering | Electrical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Gerald Burnham,Associate Professor Emeritus,Electrical Engineering,https://profiles.utdallas.edu/gerald.burnham,https://www.ratemyprofessors.com/search/professors/1273?q=Gerald%20Burnham,,Electrical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Ebru Cankaya,Senior Lecturer II,Computer Science,https://profiles.utdallas.edu/ebru.cankaya,https://www.ratemyprofessors.com/search/professors/1273?q=Ebru%20Cankaya,Risk Modeling in Databases | Computer and Network Security | Lossless Text Compression | Cloud Computing,Computer Science
Erik Jonsson School of Engineering and Computer Science,ECS,Chen Cao,Assistant Professor,Bioengineering,https://profiles.utdallas.edu/chen.cao,https://www.ratemyprofessors.com/search/professors/1273?q=Chen%20Cao,,
Erik Jonsson School of Engineering and Computer Science,ECS,Benjamin Carrion Schaefer,Assistant Professor,Electrical Engineering,https://profiles.utdallas.edu/schaferb,https://www.ratemyprofessors.com/search/professors/1273?q=Benjamin%20Carrion%20Schaefer,,FPGA | High-Level Synthesis | Reconfigurable Computing | EDA | Design Automation | VLSI design
Erik Jonsson School of Engineering and Computer Science,ECS,Yves Chabal,Texas Instruments Distinguished University Chair in Nanoelectronics | Professor Emeritus- Materials Science & Engineering,,https://profiles.utdallas.edu/chabal,https://www.ratemyprofessors.com/search/professors/1273?q=Yves%20Chabal,Microelectronics | Optoelectronics | H2 storage for hydrogen fuel economy | Organic electronics | Nanoelectronics | Biosensors and graphene,"Materials and Polymers | Theoretical, Physical or Analytical | Chemistry | Electrical Engineering | Mechanical Engineering | Materials Science and Engineering | Computer Engineering"
Erik Jonsson School of Engineering and Computer Science,ECS,Ramaswamy Chandrasekaran,Professor,Computer Science,https://profiles.utdallas.edu/r.chandrasekaran,https://www.ratemyprofessors.com/search/professors/1273?q=Ramaswamy%20Chandrasekaran,Combinatorial optimization | Scheduling | Computational geometry | Telecommunications | Mathematical programming,Computer Science
Erik Jonsson School of Engineering and Computer Science,ECS,Sruthi Chappidi,Assist. Prof. of Instruction,Computer Science,https://profiles.utdallas.edu/sruthi.chappidi,https://www.ratemyprofessors.com/search/professors/1273?q=Sruthi%20Chappidi,,Computer Science | Cancer Genomics | Software Engineering | Bioinformatics & Computational Biology
Erik Jonsson School of Engineering and Computer Science,ECS,Feng Chen,Associate Professor,Computer Science,https://profiles.utdallas.edu/feng.chen,https://www.ratemyprofessors.com/search/professors/1273?q=Feng%20Chen,,
Erik Jonsson School of Engineering and Computer Science,ECS,Zoey Zhiyu Chen,Assistant Professor,Computer Science,https://profiles.utdallas.edu/zhiyu.chen2,https://www.ratemyprofessors.com/search/professors/1273?q=Zoey%20Zhiyu%20Chen,,
Erik Jonsson School of Engineering and Computer Science,ECS,Anjum Chida,Associate Professor of Instruction,Computer Science,https://profiles.utdallas.edu/anjum.chida,https://www.ratemyprofessors.com/search/professors/1273?q=Anjum%20Chida,,
Erik Jonsson School of Engineering and Computer Science,ECS,Wei-Pang Chin,Senior Lecturer II,Computer Science,https://profiles.utdallas.edu/wei-pang.chin,https://www.ratemyprofessors.com/search/professors/1273?q=Wei-Pang%20Chin,,
Erik Jonsson School of Engineering and Computer Science,ECS,Bhadrachalam Chitturi,Prof. of Instruction,,https://profiles.utdallas.edu/bhadrachalam.chitturi,https://www.ratemyprofessors.com/search/professors/1273?q=Bhadrachalam%20Chitturi,,
Erik Jonsson School of Engineering and Computer Science,ECS,Yun Chiu,Professor,Electrical Engineering,https://profiles.utdallas.edu/chiu.yun,https://www.ratemyprofessors.com/search/professors/1273?q=Yun%20Chiu,"(2010) Erik Jonsson Distinguished Professor, UTD | (2009) Agilent Foundation Award | (2009) The 46th ISSCC/DAC Student Design Contest Award | (2006) Chunhui Award, Ministry of Education of China | (2005) Jack Kilby Award, International Solid-State Circuits Conference (ISSCC) | (2004) Achievement Award, Ministry of Education of China | (2003) Cal View Teaching Fellow Award, UC Berkeley | (2001) Intel Foundation Fellowship | (1999) Regents’ Fellowship, EECS Department, UC Berkeley | (1994) Foreign Scholar Award, Physics Department, UCLA",Electrical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Kyeongjae Cho,Professor,Materials Science & Engineering,https://profiles.utdallas.edu/kjcho,https://www.ratemyprofessors.com/search/professors/1273?q=Kyeongjae%20Cho,,Mechanical Engineering | Materials Science and Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Dr. Michael Christiansen,Associate Professor of Instruction,Computer Science,https://profiles.utdallas.edu/michael.christiansen,https://www.ratemyprofessors.com/search/professors/1273?q=Dr.%20Michael%20Christiansen,,Computer Science
Erik Jonsson School of Engineering and Computer Science,ECS,Lawrence Chung,Associate Professor,Computer Science,https://profiles.utdallas.edu/lawrence.chung,https://www.ratemyprofessors.com/search/professors/1273?q=Lawrence%20Chung,Software Engineering | Requirements Engineering | Non-Functional Requirements | System/Software Architecture | Electronic Business | Conceptual Modeling,Computer Science
Erik Jonsson School of Engineering and Computer Science,ECS,Jorge Cobb,Associate Professor,Computer Science,https://profiles.utdallas.edu/cobb,https://www.ratemyprofessors.com/search/professors/1273?q=Jorge%20Cobb,Design and Implementation of Network Protocols | Quality of Service in High-speed Computer Networks | Mobile Computing | Concurrent and Distributed Computing | Computer Networks | Database Systems | Computer Architecture | Distributed Systems,Computer Science | Electrical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Diana Cogan,Associate Professor of Instruction in Electrical & Computer Engineering,,https://profiles.utdallas.edu/diana.cogan,https://www.ratemyprofessors.com/search/professors/1273?q=Diana%20Cogan,,
Erik Jonsson School of Engineering and Computer Science,ECS,Stuart Cogan,Professor,Bioengineering,https://profiles.utdallas.edu/stuart.cogan,https://www.ratemyprofessors.com/search/professors/1273?q=Stuart%20Cogan,,Bioengineering
Erik Jonsson School of Engineering and Computer Science,ECS,John Cole,Professor of Instruction,Computer Science,https://profiles.utdallas.edu/john.cole,https://www.ratemyprofessors.com/search/professors/1273?q=John%20Cole,,Computer Science | Software Engineering | Ethics
Erik Jonsson School of Engineering and Computer Science,ECS,Nandika D'Souza,Professor,Mechanical Engineering,https://profiles.utdallas.edu/nandika.dsouza,https://www.ratemyprofessors.com/search/professors/1273?q=Nandika%20D%27Souza,,
Erik Jonsson School of Engineering and Computer Science,ECS,Ovidiu Daescu,Professor,Computer Science,https://profiles.utdallas.edu/ovidiu.daescu,https://www.ratemyprofessors.com/search/professors/1273?q=Ovidiu%20Daescu,Computational Geometry | Algorithms and Optimization | Bio-Medical Computing | Applied Machine Learning,Computer Science | Electrical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Chris Davis,Senior Lecturer I,Computer Science,https://profiles.utdallas.edu/chrisirwindavis,https://www.ratemyprofessors.com/search/professors/1273?q=Chris%20Davis,,Computer Science | Electrical Engineering | Computer Engineering | Software Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Vidroha Debroy,Lecturer I,Computer Science,https://profiles.utdallas.edu/vidroha.debroy,https://www.ratemyprofessors.com/search/professors/1273?q=Vidroha%20Debroy,,Computer Science
Erik Jonsson School of Engineering and Computer Science,ECS,Doug DeGroot,Professor of Instruction,Computer Science,https://profiles.utdallas.edu/doug.degroot,https://www.ratemyprofessors.com/search/professors/1273?q=Doug%20DeGroot,,
Erik Jonsson School of Engineering and Computer Science,ECS,Yvo Desmedt,Professor,Computer Science,https://profiles.utdallas.edu/yvo.desmedt,https://www.ratemyprofessors.com/search/professors/1273?q=Yvo%20Desmedt,"Access Control | Anonymity and Internet Voting | Bridging theory and practice | Cryptanalysis, breaking and hacking of systems | Distributed and Network security (including:Reliable and Perfectly Secure Message TransmissionSecret SharingSecure Multiparty Computation | Reliable and Perfectly Secure Message Transmission | Secret Sharing | Secure Multiparty Computation | Economic models for information security",Security | Computer Science
Erik Jonsson School of Engineering and Computer Science,ECS,Yi Ding,Assistant Professor,Computer Science,https://profiles.utdallas.edu/yi.ding,https://www.ratemyprofessors.com/search/professors/1273?q=Yi%20Ding,,Machine Learning | Cyber-Physical Systems | Mobile Computing
Erik Jonsson School of Engineering and Computer Science,ECS,Yichen Ding,Assistant Professor,Bioengineering,https://profiles.utdallas.edu/yichen.ding,https://www.ratemyprofessors.com/search/professors/1273?q=Yichen%20Ding,,machine learning | optical microscopy | image segmentation | interactive visualization | myocardial deformation
Erik Jonsson School of Engineering and Computer Science,ECS,Polimyr Caesar Dave Dingal,Assistant Professor,Bioengineering,https://profiles.utdallas.edu/davedingal,https://www.ratemyprofessors.com/search/professors/1273?q=Polimyr%20Caesar%20Dave%20Dingal,,
Erik Jonsson School of Engineering and Computer Science,ECS,Nathan Dodge,Lecturer I,Electrical Engineering,https://profiles.utdallas.edu/nathan.dodge,https://www.ratemyprofessors.com/search/professors/1273?q=Nathan%20Dodge,DC and AC circuit analysis | Digital systems | Electromagnetic theory,
Erik Jonsson School of Engineering and Computer Science,ECS,Karen Doore,Senior Lecturer I,Computer Science,https://profiles.utdallas.edu/kdoore,https://www.ratemyprofessors.com/search/professors/1273?q=Karen%20Doore,,
Erik Jonsson School of Engineering and Computer Science,ECS,Dingzhu Du,Professor,Computer Science,https://profiles.utdallas.edu/dzdu,https://www.ratemyprofessors.com/search/professors/1273?q=Dingzhu%20Du,,Computer Science | Electrical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Xinya Du,Assistant Professor,Computer Science,https://profiles.utdallas.edu/xinya.du,https://www.ratemyprofessors.com/search/professors/1273?q=Xinya%20Du,,
Erik Jonsson School of Engineering and Computer Science,ECS,Sourav Dutta,Assistant Professor,Electrical & Computer Engineering,https://profiles.utdallas.edu/sourav.dutta,https://www.ratemyprofessors.com/search/professors/1273?q=Sourav%20Dutta,,Electrical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Serdar Erbatur,Assoc. Prof. of Instruction,Computer Science,https://profiles.utdallas.edu/serdar.erbatur,https://www.ratemyprofessors.com/search/professors/1273?q=Serdar%20Erbatur,,
Erik Jonsson School of Engineering and Computer Science,ECS,Dani Fadda,Professor of Practice,Mechanical Engineering,https://profiles.utdallas.edu/fadda,https://www.ratemyprofessors.com/search/professors/1273?q=Dani%20Fadda,,Mechanical Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Babak Fahimi,Professor,Electrical Engineering,https://profiles.utdallas.edu/fahimi,https://www.ratemyprofessors.com/search/professors/1273?q=Babak%20Fahimi,"Multi-port power electronic interface (MPEI) for effective harvest, storage, and management of energy within a hybrid micro grid. | Double stator Switched Reluctance Motor Technology for electric propulsion of electrified transportation. | Position sensorless control of SRM and PMSM drives. | Fault tolerant operation of adjustable speed PMSM drives. | Elimination of acoustic noise and vibration using multi-physics modeling techniques. | Optimal magnetic design of electromechanical energy converters. | Optimal design of power electronic converters for micro harveters of energy harvesters.",Electrical Engineering | Mechanical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Andras Farago,Professor,Computer Science,https://profiles.utdallas.edu/andras.farago,https://www.ratemyprofessors.com/search/professors/1273?q=Andras%20Farago,"Algorithms, optimization and design problems in communication networks | Wireless network architectures and protocols, topology control, scalability analysis | High speed networks and protocols",Computer Science | Electrical Engineering | Computer Engineering
Erik Jonsson School of Engineering and Computer Science,ECS,Baowei Fei,Cecil H. and Ida Green Distinguished Chair in Systems Biology Science | Professor of Bioengineering at UT Dallas and Professor of Radiology at UT Southwestern Medical Center,,https://profiles.utdallas.edu/bfei,https://www.ratemyprofessors.com/search/professors/1273?q=Baowei%20Fei,,
Erik Jonsson School of Engineering and Computer Science,ECS,Ranran Feng,Senior Lecturer I,Computer Science,https://profiles.utdallas.edu/rrfeng,https://www.ratemyprofessors.com/search/professors/1273?q=Ranran%20Feng,"Content based image retrieval, | Pattern Recognition | Machine Learning | Face Detection & Recognition | Content based online Multimedia Filtering | Object Detection & Recognition | Computer Vision | Multimedia Retrieval | Data Mining",Computer Science
Erik Jonsson School of Engineering and Computer Science,ECS,Massimo Fischetti,Professor,Materials Science & Engineering,https://profiles.utdallas.edu/max.fischetti,https://www.ratemyprofessors.com/search/professors/1273?q=Massimo%20Fischetti,,Electrical Engineering | Materials Science and Engineering | Computer Engineering
